index,offset,text,length,confidence,encoding,reason
793,0x59D0A0,Spielstand 7,12,95,FF7,contains German indicator word
794,0x59D0B4,Spielstand 8,12,95,FF7,contains German indicator word
795,0x59D0C8,Spielstand 9,12,95,FF7,contains German indicator word
796,0x59D0DC,Spielstand 10,13,95,FF7,contains German indicator word
797,0x59D150,Level,5,85,FF7,german_ratio=100.00%
798,0x5499D8,"00'00""000",9,95,ASCII,snowboarding time display
799,0x5499D8,"00'00""000",9,95,ASCII,snowboarding time
800,0x5499E8,"--'--""---",9,95,ASCII,snowboarding default time
801,0x5499E8,"--'--""---",9,95,ASCII,snowboarding time
802,0x56FAE8,Sprintschuhe,12,95,FF7,battle item/prize
803,0x56FAE8,Sprintschuhe,13,95,FF7,battle item/prize - sprint shoes
804,0x56FB70,Äther,5,95,FF7,battle item/prize - ether
805,0x56FB70,Äther,5,95,FF7,battle item/prize
806,0x56FC1A,Turbo-Äther,11,95,FF7,battle item/prize
807,0x56FC1A,Turbo-Äther,11,95,FF7,battle item/prize - turbo ether
808,0x56FD98,UWE,3,95,FF7,chocobo name
809,0x56FDA0,TOM,3,95,FF7,chocobo name
810,0x56FDE8,JAN,3,95,FF7,chocobo name
811,0x56FE60,PIA,3,95,FF7,chocobo name
812,0x56FEA8,TIM,3,95,FF7,chocobo name
813,0x591ABE,CKTASTE,7,95,ASCII,keyboard/joystick key
814,0x591C58,KEINES,6,95,ASCII,keyboard/joystick key
815,0x591C60,KEINES,6,95,ASCII,keyboard/joystick key
816,0x591C68,KEINES,6,95,ASCII,keyboard/joystick key
817,0x591C78,KEINES,6,95,ASCII,keyboard/joystick key
818,0x591C80,KEINES,6,95,ASCII,keyboard/joystick key
819,0x591C88,KEINES,6,95,ASCII,keyboard/joystick key
820,0x591C90,KEINES,6,95,ASCII,keyboard/joystick key
821,0x591C98,KEINES,6,95,ASCII,keyboard/joystick key
822,0x591CA0,KEINES,6,95,ASCII,keyboard/joystick key
823,0x591CA8,KEINES,6,95,ASCII,keyboard/joystick key
824,0x591CB0,KEINES,6,95,ASCII,keyboard/joystick key
825,0x591CB8,KEINES,6,95,ASCII,keyboard/joystick key
826,0x591CC0,KEINES,6,95,ASCII,keyboard/joystick key
827,0x591CC8,KEINES,6,95,ASCII,keyboard/joystick key
828,0x591CDC,KEINES,6,95,ASCII,keyboard/joystick key
829,0x591CE4,KEINES,6,95,ASCII,keyboard/joystick key
830,0x591CEC,KEINES,6,95,ASCII,keyboard/joystick key
831,0x591CF4,KEINES,6,95,ASCII,keyboard/joystick key
832,0x591CFC,KEINES,6,95,ASCII,keyboard/joystick key
833,0x591D04,KEINES,6,95,ASCII,keyboard/joystick key
834,0x591D0C,KEINES,6,95,ASCII,keyboard/joystick key
835,0x591D14,KEINES,6,95,ASCII,keyboard/joystick key
836,0x591D1C,KEINES,6,95,ASCII,keyboard/joystick key
837,0x591D2C,KEINES,6,95,ASCII,keyboard/joystick key
838,0x591D34,KEINES,6,95,ASCII,keyboard/joystick key
839,0x591D3C,KEINES,6,95,ASCII,keyboard/joystick key
840,0x591D44,KEINES,6,95,ASCII,keyboard/joystick key
841,0x591D4C,KEINES,6,95,ASCII,keyboard/joystick key
842,0x591D54,KEINES,6,95,ASCII,keyboard/joystick key
843,0x591D5C,KEINES,6,95,ASCII,keyboard/joystick key
844,0x591D64,KEINES,6,95,ASCII,keyboard/joystick key
845,0x591D74,KEINES,6,95,ASCII,keyboard/joystick key
846,0x591D88,KEINES,6,95,ASCII,keyboard/joystick key
847,0x591D94,KEINES,6,95,ASCII,keyboard/joystick key
848,0x591D9C,KEINES,6,95,ASCII,keyboard/joystick key
849,0x591DA4,KEINES,6,95,ASCII,keyboard/joystick key
850,0x591DAC,KEINES,6,95,ASCII,keyboard/joystick key
851,0x591DB4,KEINES,6,95,ASCII,keyboard/joystick key
852,0x591DBC,KEINES,6,95,ASCII,keyboard/joystick key
853,0x591DC4,KEINES,6,95,ASCII,keyboard/joystick key
854,0x591DCC,KEINES,6,95,ASCII,keyboard/joystick key
855,0x591DD4,KEINES,6,95,ASCII,keyboard/joystick key
856,0x591DDC,KEINES,6,95,ASCII,keyboard/joystick key
857,0x591DE4,KEINES,6,95,ASCII,keyboard/joystick key
858,0x591DEC,KEINES,6,95,ASCII,keyboard/joystick key
859,0x591DF4,KEINES,6,95,ASCII,keyboard/joystick key
860,0x591DFC,KEINES,6,95,ASCII,keyboard/joystick key
861,0x591E04,KEINES,6,95,ASCII,keyboard/joystick key
862,0x591E1C,KEINES,6,95,ASCII,keyboard/joystick key
863,0x591E24,KEINES,6,95,ASCII,keyboard/joystick key
864,0x591E70,KEINES,6,95,ASCII,keyboard/joystick key
865,0x591E78,KEINES,6,95,ASCII,keyboard/joystick key
866,0x591E80,KEINES,6,95,ASCII,keyboard/joystick key
867,0x591E88,KEINES,6,95,ASCII,keyboard/joystick key
868,0x591EA8,KEINES,6,95,ASCII,keyboard/joystick key
869,0x591EB0,KEINES,6,95,ASCII,keyboard/joystick key
870,0x591EB8,KEINES,6,95,ASCII,keyboard/joystick key
871,0x591EC0,KEINES,6,95,ASCII,keyboard/joystick key
872,0x591EC8,KEINES,6,95,ASCII,keyboard/joystick key
873,0x591ED0,KEINES,6,95,ASCII,keyboard/joystick key
874,0x591ED8,KEINES,6,95,ASCII,keyboard/joystick key
875,0x591EE0,KEINES,6,95,ASCII,keyboard/joystick key
876,0x591EE8,KEINES,6,95,ASCII,keyboard/joystick key
877,0x591EF0,KEINES,6,95,ASCII,keyboard/joystick key
878,0x591EF8,KEINES,6,95,ASCII,keyboard/joystick key
879,0x591F00,KEINES,6,95,ASCII,keyboard/joystick key
880,0x591F08,KEINES,6,95,ASCII,keyboard/joystick key
881,0x591F10,KEINES,6,95,ASCII,keyboard/joystick key
882,0x591F18,KEINES,6,95,ASCII,keyboard/joystick key
883,0x591F20,KEINES,6,95,ASCII,keyboard/joystick key
884,0x591F28,KEINES,6,95,ASCII,keyboard/joystick key
885,0x591F30,KEINES,6,95,ASCII,keyboard/joystick key
886,0x591F38,KEINES,6,95,ASCII,keyboard/joystick key
887,0x591F40,KEINES,6,95,ASCII,keyboard/joystick key
888,0x591F48,KEINES,6,95,ASCII,keyboard/joystick key
889,0x591F5C,KEINES,6,95,ASCII,keyboard/joystick key
890,0x591F6C,KEINES,6,95,ASCII,keyboard/joystick key
891,0x591F88,KEINES,6,95,ASCII,keyboard/joystick key
892,0x591F90,KEINES,6,95,ASCII,keyboard/joystick key
893,0x591F98,KEINES,6,95,ASCII,keyboard/joystick key
894,0x591FA0,KEINES,6,95,ASCII,keyboard/joystick key
895,0x591FA8,KEINES,6,95,ASCII,keyboard/joystick key
896,0x591FB0,KEINES,6,95,ASCII,keyboard/joystick key
897,0x591FB8,KEINES,6,95,ASCII,keyboard/joystick key
898,0x591FC0,KEINES,6,95,ASCII,keyboard/joystick key
899,0x591FC8,KEINES,6,95,ASCII,keyboard/joystick key
900,0x591FD0,KEINES,6,95,ASCII,keyboard/joystick key
901,0x591FD8,KEINES,6,95,ASCII,keyboard/joystick key
902,0x591FE0,KEINES,6,95,ASCII,keyboard/joystick key
903,0x591FE8,KEINES,6,95,ASCII,keyboard/joystick key
904,0x591FF0,KEINES,6,95,ASCII,keyboard/joystick key
905,0x592010,KEINES,6,95,ASCII,keyboard/joystick key
906,0x592020,KEINES,6,95,ASCII,keyboard/joystick key
907,0x592030,KEINES,6,95,ASCII,keyboard/joystick key
908,0x592068,KEINES,6,95,ASCII,keyboard/joystick key
909,0x592070,KEINES,6,95,ASCII,keyboard/joystick key
910,0x592078,KEINES,6,95,ASCII,keyboard/joystick key
911,0x592080,KEINES,6,95,ASCII,keyboard/joystick key
912,0x592088,KEINES,6,95,ASCII,keyboard/joystick key
913,0x592090,KEINES,6,95,ASCII,keyboard/joystick key
914,0x592098,KEINES,6,95,ASCII,keyboard/joystick key
915,0x5920C0,KEINES,6,95,ASCII,keyboard/joystick key
916,0x5920EC,KEINES,6,95,ASCII,keyboard/joystick key
917,0x592114,KEINES,6,95,ASCII,keyboard/joystick key
918,0x59211C,KEINES,6,95,ASCII,keyboard/joystick key
919,0x592124,KEINES,6,95,ASCII,keyboard/joystick key
920,0x59212C,KEINES,6,95,ASCII,keyboard/joystick key
921,0x595630,Reformieren,11,95,FF7,battle status - reform
922,0x56FD88,KAI,3,95,FF7,chocobo name
